country_code,category_code,record_type,platform,study_name,product_code,product_name,response,product_plm_code,driver,importance_percent,country,year
IN,HRC,rwa_driver_importance,Shine (Colour & Shine),Sunsilk BlackShine_Branded_South,LZ83,Competition South - Chik Black Thick & Glossy,overall opinion product,NONE,fresh fragrance,11.72,India,2022
IN,HRC,rwa_driver_importance,Shine (Colour & Shine),Sunsilk BlackShine_Branded_South,LZ83,Competition South - Chik Black Thick & Glossy,overall opinion product,NONE,makes my hair manageable,5.57,India,2022
IN,HRC,rwa_driver_importance,Shine (Colour & Shine),Sunsilk BlackShine_Branded_South,LZ83,Competition South - Chik Black Thick & Glossy,overall opinion product,NONE,is delightful to use,3.59,India,2022
IN,HRC,rwa_driver_importance,Shine (Colour & Shine),Sunsilk BlackShine_Branded_South,LZ83,Competition South - Chik Black Thick & Glossy,overall opinion product,NONE,gives nourishment to my hair,3.46,India,2022
IN,HRC,rwa_driver_importance,Shine (Colour & Shine),Sunsilk BlackShine_Branded_South,LZ83,Competition South - Chik Black Thick & Glossy,overall opinion product,NONE,helps you feel fired up,5.62,India,2022
IN,HRC,rwa_driver_importance,Shine (Colour & Shine),Sunsilk BlackShine_Branded_South,LZ83,Competition South - Chik Black Thick & Glossy,overall opinion product,NONE,gives me hair that is full of life,8.96,India,2022
IN,HRC,rwa_driver_importance,Shine (Colour & Shine),Sunsilk BlackShine_Branded_South,LZ83,Competition South - Chik Black Thick & Glossy,overall opinion product,NONE,makes my hair look beautiful,6.09,India,2022
IN,HRC,rwa_driver_importance,Shine (Colour & Shine),Sunsilk BlackShine_Branded_South,LZ83,Competition South - Chik Black Thick & Glossy,overall opinion product,NONE,easy to comb finger through when wet,2.39,India,2022
IN,HRC,rwa_driver_importance,Shine (Colour & Shine),Sunsilk BlackShine_Branded_South,LZ83,Competition South - Chik Black Thick & Glossy,overall opinion product,NONE,makes hair soft smooth,2.48,India,2022
IN,HRC,rwa_driver_importance,Shine (Colour & Shine),Sunsilk BlackShine_Branded_South,LZ83,Competition South - Chik Black Thick & Glossy,overall opinion product,NONE,gives my hair a natural movement,5.6,India,2022
IN,HRC,rwa_driver_importance,Shine (Colour & Shine),Sunsilk BlackShine_Branded_South,LZ83,Competition South - Chik Black Thick & Glossy,overall opinion product,NONE,makes my hair shiny,1.66,India,2022
IN,HRC,rwa_driver_importance,Shine (Colour & Shine),Sunsilk BlackShine_Branded_South,LZ83,Competition South - Chik Black Thick & Glossy,overall opinion product,NONE,reduces frizz fluff,0.56,India,2022
IN,HRC,rwa_driver_importance,Shine (Colour & Shine),Sunsilk BlackShine_Branded_South,LZ83,Competition South - Chik Black Thick & Glossy,overall opinion product,NONE,makes my hair stronger,8.52,India,2022
IN,HRC,rwa_driver_importance,Shine (Colour & Shine),Sunsilk BlackShine_Branded_South,LZ83,Competition South - Chik Black Thick & Glossy,overall opinion product,NONE,shampoo rinses off easily,7.28,India,2022
IN,HRC,rwa_driver_importance,Dry,Dove Intense Repair Blind Test (CTI_Dove_IR_pdt_imp_IN_HV),ZV25,Pantene: Damage Repair (bottle),overall opinion product,NONE,effectively moisturizes hair,9.72,India,2022
IN,HRC,rwa_driver_importance,Shine (Colour & Shine),Sunsilk BlackShine_Branded_South,LZ83,Competition South - Chik Black Thick & Glossy,overall opinion product,NONE,shampoo cleans my hair well,9.61,India,2022
IN,HRC,rwa_driver_importance,Dry,Dove Intense Repair Blind Test (CTI_Dove_IR_pdt_imp_IN_HV),ZV25,Pantene: Damage Repair (bottle),overall opinion product,NONE,makes my hair shiny,2.9,India,2022
IN,HRC,rwa_driver_importance,Shine (Colour & Shine),Sunsilk BlackShine_Branded_South,LZ83,Competition South - Chik Black Thick & Glossy,overall opinion appearance of shampoo,NONE,joyful fragrance,1.62,India,2022
IN,HRC,rwa_driver_importance,Dry,Dove Intense Repair Blind Test (CTI_Dove_IR_pdt_imp_IN_HV),ZV25,Pantene: Damage Repair (bottle),overall opinion product,NONE,makes hair soft and smooth,6.2,India,2022
IN,HRC,rwa_driver_importance,Shine (Colour & Shine),Sunsilk BlackShine_Branded_South,LZ83,Competition South - Chik Black Thick & Glossy,overall opinion appearance of shampoo,NONE,modern trendy fragrance,1.32,India,2022
IN,HRC,rwa_driver_importance,Dry,Dove Intense Repair Blind Test (CTI_Dove_IR_pdt_imp_IN_HV),ZV25,Pantene: Damage Repair (bottle),overall opinion product,NONE,makes my hair strong,1.78,India,2022
IN,HRC,rwa_driver_importance,Shine (Colour & Shine),Sunsilk BlackShine_Branded_South,LZ83,Competition South - Chik Black Thick & Glossy,overall opinion appearance of shampoo,NONE,long lasting fragrance,0.74,India,2022
IN,HRC,rwa_driver_importance,Dry,Dove Intense Repair Blind Test (CTI_Dove_IR_pdt_imp_IN_HV),ZV25,Pantene: Damage Repair (bottle),overall opinion product,NONE,controls reduces fluff or frizz,2.61,India,2022
IN,HRC,rwa_driver_importance,Shine (Colour & Shine),Sunsilk BlackShine_Branded_South,LZ83,Competition South - Chik Black Thick & Glossy,overall opinion appearance of shampoo,NONE,fragrance that i want to smell again and again,1.31,India,2022
IN,HRC,rwa_driver_importance,Dry,Dove Intense Repair Blind Test (CTI_Dove_IR_pdt_imp_IN_HV),ZV25,Pantene: Damage Repair (bottle),overall opinion product,NONE,reduces dry rough ends,7.59,India,2022
IN,HRC,rwa_driver_importance,Shine (Colour & Shine),Sunsilk BlackShine_Branded_South,LZ83,Competition South - Chik Black Thick & Glossy,overall opinion appearance of shampoo,NONE,feminine fragrance,2.55,India,2022
IN,HRC,rwa_driver_importance,Dry,Dove Intense Repair Blind Test (CTI_Dove_IR_pdt_imp_IN_HV),ZV25,Pantene: Damage Repair (bottle),overall opinion product,NONE,repairs damaged hair,5.28,India,2022
IN,HRC,rwa_driver_importance,Shine (Colour & Shine),Sunsilk BlackShine_Branded_South,LZ83,Competition South - Chik Black Thick & Glossy,overall opinion appearance of shampoo,NONE,fresh fragrance,16.11,India,2022
IN,HRC,rwa_driver_importance,Dry,Dove Intense Repair Blind Test (CTI_Dove_IR_pdt_imp_IN_HV),ZV25,Pantene: Damage Repair (bottle),overall opinion product,NONE,reduces hair breakage,5.79,India,2022
IN,HRC,rwa_driver_importance,Shine (Colour & Shine),Sunsilk BlackShine_Branded_South,LZ83,Competition South - Chik Black Thick & Glossy,overall opinion appearance of shampoo,NONE,makes my hair manageable,5.47,India,2022
IN,HRC,rwa_driver_importance,Dry,Dove Intense Repair Blind Test (CTI_Dove_IR_pdt_imp_IN_HV),ZV25,Pantene: Damage Repair (bottle),overall opinion product,NONE,shampoo rinses off easily,2.27,India,2022
IN,HRC,rwa_driver_importance,Shine (Colour & Shine),Sunsilk BlackShine_Branded_South,LZ83,Competition South - Chik Black Thick & Glossy,overall opinion appearance of shampoo,NONE,is delightful to use,3.97,India,2022
IN,HRC,rwa_driver_importance,Dry,Dove Intense Repair Blind Test (CTI_Dove_IR_pdt_imp_IN_HV),ZV25,Pantene: Damage Repair (bottle),overall opinion product,NONE,shampoo cleans my hair well,18.71,India,2022
IN,HRC,rwa_driver_importance,Dry,Dove Intense Repair Blind Test (CTI_Dove_IR_pdt_imp_IN_HV),ZV25,Pantene: Damage Repair (bottle),overall opinion product,NONE,long lasting fragrance,0.83,India,2022
IN,HRC,rwa_driver_importance,Shine (Colour & Shine),Sunsilk BlackShine_Branded_South,LZ83,Competition South - Chik Black Thick & Glossy,overall opinion appearance of shampoo,NONE,gives nourishment to my hair,3.89,India,2022
IN,HRC,rwa_driver_importance,Shine (Colour & Shine),Sunsilk BlackShine_Branded_South,LZ83,Competition South - Chik Black Thick & Glossy,overall opinion appearance of shampoo,NONE,helps you feel fired up,11.11,India,2022
IN,HRC,rwa_driver_importance,Dry,Dove Intense Repair Blind Test (CTI_Dove_IR_pdt_imp_IN_HV),ZV25,Pantene: Damage Repair (bottle),overall opinion product,NONE,fragrance that i want to smell again and again,3.0,India,2022
IN,HRC,rwa_driver_importance,Shine (Colour & Shine),Sunsilk BlackShine_Branded_South,LZ83,Competition South - Chik Black Thick & Glossy,overall opinion appearance of shampoo,NONE,gives me hair that is full of life,2.97,India,2022
IN,HRC,rwa_driver_importance,Dry,Dove Intense Repair Blind Test (CTI_Dove_IR_pdt_imp_IN_HV),ZV25,Pantene: Damage Repair (bottle),overall opinion product,NONE,makes hair healthier,1.46,India,2022
IN,HRC,rwa_driver_importance,Shine (Colour & Shine),Sunsilk BlackShine_Branded_South,LZ83,Competition South - Chik Black Thick & Glossy,overall opinion appearance of shampoo,NONE,makes my hair look beautiful,7.2,India,2022
IN,HRC,rwa_driver_importance,Dry,Dove Intense Repair Blind Test (CTI_Dove_IR_pdt_imp_IN_HV),ZV25,Pantene: Damage Repair (bottle),overall opinion product,NONE,gives healthy looking hair,1.79,India,2022
IN,HRC,rwa_driver_importance,Shine (Colour & Shine),Sunsilk BlackShine_Branded_South,LZ83,Competition South - Chik Black Thick & Glossy,overall opinion appearance of shampoo,NONE,easy to comb finger through when wet,1.33,India,2022
IN,HRC,rwa_driver_importance,Dry,Dove Intense Repair Blind Test (CTI_Dove_IR_pdt_imp_IN_HV),ZV25,Pantene: Damage Repair (bottle),overall opinion product,NONE,easy to finger through comb when wet,6.65,India,2022
IN,HRC,rwa_driver_importance,Shine (Colour & Shine),Sunsilk BlackShine_Branded_South,LZ83,Competition South - Chik Black Thick & Glossy,overall opinion appearance of shampoo,NONE,makes hair soft smooth,1.28,India,2022
IN,HRC,rwa_driver_importance,Dry,Dove Intense Repair Blind Test (CTI_Dove_IR_pdt_imp_IN_HV),ZV25,Pantene: Damage Repair (bottle),overall opinion product,NONE,is pleasurable to use,2.15,India,2022
IN,HRC,rwa_driver_importance,Shine (Colour & Shine),Sunsilk BlackShine_Branded_South,LZ83,Competition South - Chik Black Thick & Glossy,overall opinion appearance of shampoo,NONE,gives my hair a natural movement,1.47,India,2022
IN,HRC,rwa_driver_importance,Dry,Dove Intense Repair Blind Test (CTI_Dove_IR_pdt_imp_IN_HV),ZV25,Pantene: Damage Repair (bottle),overall opinion product,NONE,makes my hair easy to manage,4.4,India,2022
IN,HRC,rwa_driver_importance,Shine (Colour & Shine),Sunsilk BlackShine_Branded_South,LZ83,Competition South - Chik Black Thick & Glossy,overall opinion appearance of shampoo,NONE,makes my hair shiny,4.67,India,2022
IN,HRC,rwa_driver_importance,Dry,Dove Intense Repair Blind Test (CTI_Dove_IR_pdt_imp_IN_HV),ZV25,Pantene: Damage Repair (bottle),overall opinion product,NONE,makes my hair beautiful,1.91,India,2022
IN,HRC,rwa_driver_importance,Shine (Colour & Shine),Sunsilk BlackShine_Branded_South,LZ83,Competition South - Chik Black Thick & Glossy,overall opinion appearance of shampoo,NONE,reduces frizz fluff,0.97,India,2022
IN,HRC,rwa_driver_importance,Dry,Dove Intense Repair Blind Test (CTI_Dove_IR_pdt_imp_IN_HV),ZV25,Pantene: Damage Repair (bottle),overall opinion appearance of shampoo,NONE,long lasting fragrance,11.83,India,2022
IN,HRC,rwa_driver_importance,Shine (Colour & Shine),Sunsilk BlackShine_Branded_South,LZ83,Competition South - Chik Black Thick & Glossy,overall opinion appearance of shampoo,NONE,makes my hair stronger,9.9,India,2022
IN,HRC,rwa_driver_importance,Dry,Dove Intense Repair Blind Test (CTI_Dove_IR_pdt_imp_IN_HV),ZV25,Pantene: Damage Repair (bottle),overall opinion appearance of shampoo,NONE,makes my hair shiny,1.05,India,2022
IN,HRC,rwa_driver_importance,Shine (Colour & Shine),Sunsilk BlackShine_Branded_South,LZ83,Competition South - Chik Black Thick & Glossy,overall opinion color shampoo,NONE,makes my hair manageable,4.7,India,2022
IN,HRC,rwa_driver_importance,Dry,Dove Intense Repair Blind Test (CTI_Dove_IR_pdt_imp_IN_HV),ZV25,Pantene: Damage Repair (bottle),overall opinion appearance of shampoo,NONE,fragrance that i want to smell again and again,17.69,India,2022
IN,HRC,rwa_driver_importance,Shine (Colour & Shine),Sunsilk BlackShine_Branded_South,LZ83,Competition South - Chik Black Thick & Glossy,overall opinion appearance of shampoo,NONE,smoother sleeker hair,4.53,India,2022
IN,HRC,rwa_driver_importance,Dry,Dove Intense Repair Blind Test (CTI_Dove_IR_pdt_imp_IN_HV),ZV25,Pantene: Damage Repair (bottle),overall opinion appearance of shampoo,NONE,makes hair healthier,3.05,India,2022
IN,HRC,rwa_driver_importance,Shine (Colour & Shine),Sunsilk BlackShine_Branded_South,LZ83,Competition South - Chik Black Thick & Glossy,overall opinion appearance of shampoo,NONE,enhances the black colour of my hair,3.92,India,2022
IN,HRC,rwa_driver_importance,Dry,Dove Intense Repair Blind Test (CTI_Dove_IR_pdt_imp_IN_HV),ZV25,Pantene: Damage Repair (bottle),overall opinion appearance of shampoo,NONE,gives healthy looking hair,5.16,India,2022
IN,HRC,rwa_driver_importance,Shine (Colour & Shine),Sunsilk BlackShine_Branded_South,LZ83,Competition South - Chik Black Thick & Glossy,overall opinion appearance of shampoo,NONE,shampoo rinses off easily,4.62,India,2022
IN,HRC,rwa_driver_importance,Dry,Dove Intense Repair Blind Test (CTI_Dove_IR_pdt_imp_IN_HV),ZV25,Pantene: Damage Repair (bottle),overall opinion appearance of shampoo,NONE,easy to finger through comb when wet,11.09,India,2022
IN,HRC,rwa_driver_importance,Shine (Colour & Shine),Sunsilk BlackShine_Branded_South,LZ83,Competition South - Chik Black Thick & Glossy,overall opinion appearance of shampoo,NONE,shampoo cleans my hair well,9.07,India,2022
IN,HRC,rwa_driver_importance,Dry,Dove Intense Repair Blind Test (CTI_Dove_IR_pdt_imp_IN_HV),ZV25,Pantene: Damage Repair (bottle),overall opinion appearance of shampoo,NONE,is pleasurable to use,1.62,India,2022
IN,HRC,rwa_driver_importance,Shine (Colour & Shine),Sunsilk BlackShine_Branded_South,LZ83,Competition South - Chik Black Thick & Glossy,overall opinion color shampoo,NONE,joyful fragrance,3.15,India,2022
IN,HRC,rwa_driver_importance,Dry,Dove Intense Repair Blind Test (CTI_Dove_IR_pdt_imp_IN_HV),ZV25,Pantene: Damage Repair (bottle),overall opinion appearance of shampoo,NONE,makes my hair easy to manage,3.02,India,2022
IN,HRC,rwa_driver_importance,Shine (Colour & Shine),Sunsilk BlackShine_Branded_South,LZ83,Competition South - Chik Black Thick & Glossy,overall opinion color shampoo,NONE,modern trendy fragrance,1.35,India,2022
IN,HRC,rwa_driver_importance,Dry,Dove Intense Repair Blind Test (CTI_Dove_IR_pdt_imp_IN_HV),ZV25,Pantene: Damage Repair (bottle),overall opinion appearance of shampoo,NONE,makes my hair beautiful,8.15,India,2022
IN,HRC,rwa_driver_importance,Shine (Colour & Shine),Sunsilk BlackShine_Branded_South,LZ83,Competition South - Chik Black Thick & Glossy,overall opinion color shampoo,NONE,long lasting fragrance,0.98,India,2022
IN,HRC,rwa_driver_importance,Dry,Dove Intense Repair Blind Test (CTI_Dove_IR_pdt_imp_IN_HV),ZV25,Pantene: Damage Repair (bottle),overall opinion appearance of shampoo,NONE,is a high quality product,2.52,India,2022
IN,HRC,rwa_driver_importance,Shine (Colour & Shine),Sunsilk BlackShine_Branded_South,LZ83,Competition South - Chik Black Thick & Glossy,overall opinion color shampoo,NONE,fragrance that i want to smell again and again,2.25,India,2022
IN,HRC,rwa_driver_importance,Dry,Dove Intense Repair Blind Test (CTI_Dove_IR_pdt_imp_IN_HV),ZV25,Pantene: Damage Repair (bottle),overall opinion appearance of shampoo,NONE,nourishes hair well,4.16,India,2022
IN,HRC,rwa_driver_importance,Shine (Colour & Shine),Sunsilk BlackShine_Branded_South,LZ83,Competition South - Chik Black Thick & Glossy,overall opinion color shampoo,NONE,feminine fragrance,2.37,India,2022
IN,HRC,rwa_driver_importance,Dry,Dove Intense Repair Blind Test (CTI_Dove_IR_pdt_imp_IN_HV),ZV25,Pantene: Damage Repair (bottle),overall opinion appearance of shampoo,NONE,effectively moisturizes hair,3.1,India,2022
IN,HRC,rwa_driver_importance,Shine (Colour & Shine),Sunsilk BlackShine_Branded_South,LZ83,Competition South - Chik Black Thick & Glossy,overall opinion color shampoo,NONE,fresh fragrance,12.15,India,2022
IN,HRC,rwa_driver_importance,Dry,Dove Intense Repair Blind Test (CTI_Dove_IR_pdt_imp_IN_HV),ZV25,Pantene: Damage Repair (bottle),overall opinion appearance of shampoo,NONE,makes hair soft and smooth,1.88,India,2022
IN,HRC,rwa_driver_importance,Shine (Colour & Shine),Sunsilk BlackShine_Branded_South,LZ83,Competition South - Chik Black Thick & Glossy,overall opinion color shampoo,NONE,is delightful to use,1.04,India,2022
IN,HRC,rwa_driver_importance,Dry,Dove Intense Repair Blind Test (CTI_Dove_IR_pdt_imp_IN_HV),ZV25,Pantene: Damage Repair (bottle),overall opinion appearance of shampoo,NONE,makes my hair strong,2.65,India,2022
IN,HRC,rwa_driver_importance,Shine (Colour & Shine),Sunsilk BlackShine_Branded_South,LZ83,Competition South - Chik Black Thick & Glossy,overall opinion color shampoo,NONE,gives nourishment to my hair,3.51,India,2022
IN,HRC,rwa_driver_importance,Dry,Dove Intense Repair Blind Test (CTI_Dove_IR_pdt_imp_IN_HV),ZV25,Pantene: Damage Repair (bottle),overall opinion appearance of shampoo,NONE,controls reduces fluff or frizz,5.92,India,2022
IN,HRC,rwa_driver_importance,Shine (Colour & Shine),Sunsilk BlackShine_Branded_South,LZ83,Competition South - Chik Black Thick & Glossy,overall opinion color shampoo,NONE,helps you feel fired up,10.51,India,2022
IN,HRC,rwa_driver_importance,Dry,Dove Intense Repair Blind Test (CTI_Dove_IR_pdt_imp_IN_HV),ZV25,Pantene: Damage Repair (bottle),overall opinion appearance of shampoo,NONE,reduces dry rough ends,2.05,India,2022
IN,HRC,rwa_driver_importance,Shine (Colour & Shine),Sunsilk BlackShine_Branded_South,LZ83,Competition South - Chik Black Thick & Glossy,overall opinion color shampoo,NONE,gives me hair that is full of life,2.07,India,2022
IN,HRC,rwa_driver_importance,Dry,Dove Intense Repair Blind Test (CTI_Dove_IR_pdt_imp_IN_HV),ZV25,Pantene: Damage Repair (bottle),overall opinion appearance of shampoo,NONE,repairs damaged hair,1.86,India,2022
IN,HRC,rwa_driver_importance,Shine (Colour & Shine),Sunsilk BlackShine_Branded_South,LZ83,Competition South - Chik Black Thick & Glossy,overall opinion color shampoo,NONE,makes my hair look beautiful,7.18,India,2022
IN,HRC,rwa_driver_importance,Dry,Dove Intense Repair Blind Test (CTI_Dove_IR_pdt_imp_IN_HV),ZV25,Pantene: Damage Repair (bottle),overall opinion appearance of shampoo,NONE,reduces hair breakage,2.93,India,2022
IN,HRC,rwa_driver_importance,Dry,Dove Intense Repair Blind Test (CTI_Dove_IR_pdt_imp_IN_HV),ZV25,Pantene: Damage Repair (bottle),overall opinion appearance of shampoo,NONE,shampoo rinses off easily,2.4,India,2022
IN,HRC,rwa_driver_importance,Shine (Colour & Shine),Sunsilk BlackShine_Branded_South,LZ83,Competition South - Chik Black Thick & Glossy,overall opinion color shampoo,NONE,easy to comb finger through when wet,4.29,India,2022
IN,HRC,rwa_driver_importance,Dry,Dove Intense Repair Blind Test (CTI_Dove_IR_pdt_imp_IN_HV),ZV25,Pantene: Damage Repair (bottle),overall opinion appearance of shampoo,NONE,shampoo cleans my hair well,7.87,India,2022
IN,HRC,rwa_driver_importance,Shine (Colour & Shine),Sunsilk BlackShine_Branded_South,LZ83,Competition South - Chik Black Thick & Glossy,overall opinion color shampoo,NONE,makes hair soft smooth,3.92,India,2022
IN,HRC,rwa_driver_importance,Dry,Dove Intense Repair Blind Test (CTI_Dove_IR_pdt_imp_IN_HV),ZV25,Pantene: Damage Repair (bottle),overall opinion color shampoo,NONE,long lasting fragrance,5.04,India,2022
IN,HRC,rwa_driver_importance,Shine (Colour & Shine),Sunsilk BlackShine_Branded_South,LZ83,Competition South - Chik Black Thick & Glossy,overall opinion color shampoo,NONE,gives my hair a natural movement,2.92,India,2022
IN,HRC,rwa_driver_importance,Shine (Colour & Shine),Sunsilk BlackShine_Branded_South,LZ83,Competition South - Chik Black Thick & Glossy,overall opinion color shampoo,NONE,makes my hair shiny,3.46,India,2022
IN,HRC,rwa_driver_importance,Shine (Colour & Shine),Sunsilk BlackShine_Branded_South,LZ83,Competition South - Chik Black Thick & Glossy,overall opinion color shampoo,NONE,reduces frizz fluff,1.4,India,2022
IN,HRC,rwa_driver_importance,Dry,Dove Intense Repair Blind Test (CTI_Dove_IR_pdt_imp_IN_HV),ZV25,Pantene: Damage Repair (bottle),overall opinion color shampoo,NONE,makes hair healthier,6.64,India,2022
IN,HRC,rwa_driver_importance,Dry,Dove Intense Repair Blind Test (CTI_Dove_IR_pdt_imp_IN_HV),ZV25,Pantene: Damage Repair (bottle),overall opinion color shampoo,NONE,fragrance that i want to smell again and again,8.52,India,2022
IN,HRC,rwa_driver_importance,Shine (Colour & Shine),Sunsilk BlackShine_Branded_South,LZ83,Competition South - Chik Black Thick & Glossy,overall opinion color shampoo,NONE,makes my hair stronger,9.86,India,2022
IN,HRC,rwa_driver_importance,Dry,Dove Intense Repair Blind Test (CTI_Dove_IR_pdt_imp_IN_HV),ZV25,Pantene: Damage Repair (bottle),overall opinion color shampoo,NONE,gives healthy looking hair,2.05,India,2022
IN,HRC,rwa_driver_importance,Shine (Colour & Shine),Sunsilk BlackShine_Branded_South,LZ83,Competition South - Chik Black Thick & Glossy,overall opinion color shampoo,NONE,smoother sleeker hair,1.96,India,2022
IN,HRC,rwa_driver_importance,Dry,Dove Intense Repair Blind Test (CTI_Dove_IR_pdt_imp_IN_HV),ZV25,Pantene: Damage Repair (bottle),overall opinion color shampoo,NONE,easy to finger through comb when wet,4.88,India,2022
IN,HRC,rwa_driver_importance,Shine (Colour & Shine),Sunsilk BlackShine_Branded_South,LZ83,Competition South - Chik Black Thick & Glossy,overall opinion color shampoo,NONE,enhances the black colour of my hair,7.1,India,2022
IN,HRC,rwa_driver_importance,Dry,Dove Intense Repair Blind Test (CTI_Dove_IR_pdt_imp_IN_HV),ZV25,Pantene: Damage Repair (bottle),overall opinion color shampoo,NONE,is pleasurable to use,2.78,India,2022
IN,HRC,rwa_driver_importance,Shine (Colour & Shine),Sunsilk BlackShine_Branded_South,LZ83,Competition South - Chik Black Thick & Glossy,overall opinion color shampoo,NONE,shampoo rinses off easily,9.27,India,2022
IN,HRC,rwa_driver_importance,Dry,Dove Intense Repair Blind Test (CTI_Dove_IR_pdt_imp_IN_HV),ZV25,Pantene: Damage Repair (bottle),overall opinion color shampoo,NONE,makes my hair easy to manage,1.49,India,2022
IN,HRC,rwa_driver_importance,Shine (Colour & Shine),Sunsilk BlackShine_Branded_South,LZ83,Competition South - Chik Black Thick & Glossy,overall opinion color shampoo,NONE,shampoo cleans my hair well,4.6,India,2022
IN,HRC,rwa_driver_importance,Dry,Dove Intense Repair Blind Test (CTI_Dove_IR_pdt_imp_IN_HV),ZV25,Pantene: Damage Repair (bottle),overall opinion color shampoo,NONE,makes my hair beautiful,2.02,India,2022
IN,HRC,rwa_driver_importance,Shine (Colour & Shine),India Sunsilk Blackshine LCS Shampoo North,KV67 or LH75,Competitor Dabur Vatika Shampoo 6.5ml,overall opinion product,NONE,long lasting fragrance,15.67,India,2021
IN,HRC,rwa_driver_importance,Dry,Dove Intense Repair Blind Test (CTI_Dove_IR_pdt_imp_IN_HV),ZV25,Pantene: Damage Repair (bottle),overall opinion color shampoo,NONE,is a high quality product,1.16,India,2022
IN,HRC,rwa_driver_importance,Shine (Colour & Shine),India Sunsilk Blackshine LCS Shampoo North,KV67 or LH75,Competitor Dabur Vatika Shampoo 6.5ml,overall opinion product,NONE,fragrance that i want to smell again and again,2.33,India,2021
IN,HRC,rwa_driver_importance,Dry,Dove Intense Repair Blind Test (CTI_Dove_IR_pdt_imp_IN_HV),ZV25,Pantene: Damage Repair (bottle),overall opinion color shampoo,NONE,nourishes hair well,13.69,India,2022
IN,HRC,rwa_driver_importance,Dry,Dove Intense Repair Blind Test (CTI_Dove_IR_pdt_imp_IN_HV),ZV25,Pantene: Damage Repair (bottle),overall opinion color shampoo,NONE,effectively moisturizes hair,4.12,India,2022
IN,HRC,rwa_driver_importance,Dry,Dove Intense Repair Blind Test (CTI_Dove_IR_pdt_imp_IN_HV),ZV25,Pantene: Damage Repair (bottle),overall opinion color shampoo,NONE,makes my hair shiny,5.71,India,2022
IN,HRC,rwa_driver_importance,Dry,Dove Intense Repair Blind Test (CTI_Dove_IR_pdt_imp_IN_HV),ZV25,Pantene: Damage Repair (bottle),overall opinion color shampoo,NONE,makes hair soft and smooth,1.11,India,2022
IN,HRC,rwa_driver_importance,Dry,Dove Intense Repair Blind Test (CTI_Dove_IR_pdt_imp_IN_HV),ZV25,Pantene: Damage Repair (bottle),overall opinion color shampoo,NONE,makes my hair strong,7.92,India,2022
IN,HRC,rwa_driver_importance,Dry,Dove Intense Repair Blind Test (CTI_Dove_IR_pdt_imp_IN_HV),ZV25,Pantene: Damage Repair (bottle),overall opinion color shampoo,NONE,controls reduces fluff or frizz,1.38,India,2022
IN,HRC,rwa_driver_importance,Dry,Dove Intense Repair Blind Test (CTI_Dove_IR_pdt_imp_IN_HV),ZV25,Pantene: Damage Repair (bottle),overall opinion color shampoo,NONE,reduces dry rough ends,1.49,India,2022
IN,HRC,rwa_driver_importance,Dry,Dove Intense Repair Blind Test (CTI_Dove_IR_pdt_imp_IN_HV),ZV25,Pantene: Damage Repair (bottle),overall opinion color shampoo,NONE,repairs damaged hair,1.79,India,2022
IN,HRC,rwa_driver_importance,Dry,Dove Intense Repair Blind Test (CTI_Dove_IR_pdt_imp_IN_HV),ZV25,Pantene: Damage Repair (bottle),overall opinion color shampoo,NONE,reduces hair breakage,7.07,India,2022
IN,HRC,rwa_driver_importance,Dry,Dove Intense Repair Blind Test (CTI_Dove_IR_pdt_imp_IN_HV),ZV25,Pantene: Damage Repair (bottle),overall opinion color shampoo,NONE,shampoo rinses off easily,1.11,India,2022
IN,HRC,rwa_driver_importance,Dry,Dove Intense Repair Blind Test (CTI_Dove_IR_pdt_imp_IN_HV),ZV25,Pantene: Damage Repair (bottle),overall opinion color shampoo,NONE,shampoo cleans my hair well,20.02,India,2022
IN,HRC,rwa_driver_importance,Dry,Dove Intense Repair Blind Test (CTI_Dove_IR_pdt_imp_IN_HV),UD68,Pantene: Damage Repair (sachet),overall opinion product,NONE,long lasting fragrance,5.48,India,2022
IN,HRC,rwa_driver_importance,Dry,Dove Intense Repair Blind Test (CTI_Dove_IR_pdt_imp_IN_HV),UD68,Pantene: Damage Repair (sachet),overall opinion product,NONE,fragrance that i want to smell again and again,23.4,India,2022
IN,HRC,rwa_driver_importance,Dry,Dove Intense Repair Blind Test (CTI_Dove_IR_pdt_imp_IN_HV),UD68,Pantene: Damage Repair (sachet),overall opinion product,NONE,makes hair healthier,1.61,India,2022
IN,HRC,rwa_driver_importance,Dry,Dove Intense Repair Blind Test (CTI_Dove_IR_pdt_imp_IN_HV),UD68,Pantene: Damage Repair (sachet),overall opinion product,NONE,gives healthy looking hair,2.1,India,2022
IN,HRC,rwa_driver_importance,Dry,Dove Intense Repair Blind Test (CTI_Dove_IR_pdt_imp_IN_HV),UD68,Pantene: Damage Repair (sachet),overall opinion product,NONE,easy to finger through comb when wet,1.67,India,2022
IN,HRC,rwa_driver_importance,Dry,Dove Intense Repair Blind Test (CTI_Dove_IR_pdt_imp_IN_HV),UD68,Pantene: Damage Repair (sachet),overall opinion product,NONE,is pleasurable to use,2.8,India,2022
IN,HRC,rwa_driver_importance,Dry,Dove Intense Repair Blind Test (CTI_Dove_IR_pdt_imp_IN_HV),UD68,Pantene: Damage Repair (sachet),overall opinion product,NONE,makes my hair easy to manage,1.13,India,2022
