id,stage_no,record_type,stage,attr_group,benefit,attribute,attr_low,attr_medium,attr_high,category_code,country_code,stage_group,attribute_rank
1902,5,sst_attribute_rank,CLT B5-6,Fragrance In Jar,Sun protection,fr_Musky,0.0,0,1.0,FC,IN,CLT B5-6 Fragrance In Jar,6
1903,5,sst_attribute_rank,CLT B5-6,Fragrance In Jar,Sun protection,fr_Powdery,0.0,0,1.0,FC,IN,CLT B5-6 Fragrance In Jar,7
1904,5,sst_attribute_rank,CLT B5-6,Fragrance In Jar,Sun protection,fr_Citrus,0.0,0,1.0,FC,IN,CLT B5-6 Fragrance In Jar,8
1905,5,sst_attribute_rank,CLT B5-6,Fragrance In Jar,Sun protection,fr_Floral,0.0,0,1.0,FC,IN,CLT B5-6 Fragrance In Jar,9
1906,5,sst_attribute_rank,CLT B5-6,Fragrance In Jar,Sun protection,fr_Fruity,0.0,0,1.0,FC,IN,CLT B5-6 Fragrance In Jar,10
1907,5,sst_attribute_rank,CLT B5-6,Fragrance In Jar,Sun protection,fr_Watery_Marine,0.0,0,1.0,FC,IN,CLT B5-6 Fragrance In Jar,11
1908,5,sst_attribute_rank,CLT B5-6,Fragrance In Jar,Sun protection,fr_Amber,0.0,0,1.0,FC,IN,CLT B5-6 Fragrance In Jar,12
1909,5,sst_attribute_rank,CLT B5-6,Fragrance In Jar,Sun protection,fr_Gourmand,0.0,0,1.0,FC,IN,CLT B5-6 Fragrance In Jar,13
1910,5,sst_attribute_rank,CLT B5-6,Fragrance In Jar,Sun protection,fr_Woody,0.0,0,1.0,FC,IN,CLT B5-6 Fragrance In Jar,14
1911,1,sst_attribute_rank,CLT B7-8,Skin feel IU,Sun protection,in_thickness,11.71,0,75.67,FC,IN,CLT B7-8 Skin feel IU,1
1912,1,sst_attribute_rank,CLT B7-8,Skin feel IU,Sun protection,in_greasy,3.93,0,82.86,FC,IN,CLT B7-8 Skin feel IU,2
1913,1,sst_attribute_rank,CLT B7-8,Skin feel IU,Sun protection,oily_ft,0.0,0,92.07,FC,IN,CLT B7-8 Skin feel IU,3
1914,1,sst_attribute_rank,CLT B7-8,Skin feel IU,Sun protection,ft_peaking,3.57,0,78.27,FC,IN,CLT B7-8 Skin feel IU,4
1915,1,sst_attribute_rank,CLT B7-8,Skin feel IU,Sun protection,ft_stringiness,3.57,0,67.36,FC,IN,CLT B7-8 Skin feel IU,5
1916,1,sst_attribute_rank,CLT B7-8,Skin feel IU,Sun protection,in_absorption,24.29,0,115.0,FC,IN,CLT B7-8 Skin feel IU,6
1917,1,sst_attribute_rank,CLT B7-8,Skin feel IU,Sun protection,in_creamy,7.0,0,65.33,FC,IN,CLT B7-8 Skin feel IU,7
1918,1,sst_attribute_rank,CLT B7-8,Skin feel IU,Sun protection,in_wet,1.79,0,89.79,FC,IN,CLT B7-8 Skin feel IU,8
1919,1,sst_attribute_rank,CLT B7-8,Skin feel IU,Sun protection,ft_sticky,4.93,0,74.43,FC,IN,CLT B7-8 Skin feel IU,9
1920,1,sst_attribute_rank,CLT B7-8,Skin feel IU,Sun protection,in_cooling,0.0,0,27.93,FC,IN,CLT B7-8 Skin feel IU,10
1921,1,sst_attribute_rank,CLT B7-8,Skin feel IU,Sun protection,in_spreadability,35.93,0,95.64,FC,IN,CLT B7-8 Skin feel IU,11
1922,1,sst_attribute_rank,CLT B7-8,Skin feel IU,Sun protection,ft_firmness,6.71,0,79.57,FC,IN,CLT B7-8 Skin feel IU,12
1923,2,sst_attribute_rank,CLT B9-10,Skin feel IMD,Sun protection,in_thickness,11.71,0,75.67,FC,IN,CLT B9-10 Skin feel IMD,1
1924,2,sst_attribute_rank,CLT B9-10,Skin feel IMD,Sun protection,in_greasy_imm,2.5,0,79.21,FC,IN,CLT B9-10 Skin feel IMD,2
1925,2,sst_attribute_rank,CLT B9-10,Skin feel IMD,Sun protection,oily_ft,0.0,0,92.07,FC,IN,CLT B9-10 Skin feel IMD,3
1926,2,sst_attribute_rank,CLT B9-10,Skin feel IMD,Sun protection,in_greasy,3.93,0,82.86,FC,IN,CLT B9-10 Skin feel IMD,4
1927,2,sst_attribute_rank,CLT B9-10,Skin feel IMD,Sun protection,ft_stringiness,3.57,0,67.36,FC,IN,CLT B9-10 Skin feel IMD,5
1928,2,sst_attribute_rank,CLT B9-10,Skin feel IMD,Sun protection,in_absorption,24.29,0,115.0,FC,IN,CLT B9-10 Skin feel IMD,6
1929,2,sst_attribute_rank,CLT B9-10,Skin feel IMD,Sun protection,ft_sticky,4.93,0,74.43,FC,IN,CLT B9-10 Skin feel IMD,7
1930,2,sst_attribute_rank,CLT B9-10,Skin feel IMD,Sun protection,amount_of_residue,22.21,0,93.79,FC,IN,CLT B9-10 Skin feel IMD,8
1931,2,sst_attribute_rank,CLT B9-10,Skin feel IMD,Sun protection,in_sticky_imm,4.29,0,73.21,FC,IN,CLT B9-10 Skin feel IMD,9
1932,2,sst_attribute_rank,CLT B9-10,Skin feel IMD,Sun protection,in_oily_imm,0.64,0,79.64,FC,IN,CLT B9-10 Skin feel IMD,10
1933,2,sst_attribute_rank,CLT B9-10,Skin feel IMD,Sun protection,in_creamy,7.0,0,65.33,FC,IN,CLT B9-10 Skin feel IMD,11
1934,2,sst_attribute_rank,CLT B9-10,Skin feel IMD,Sun protection,softness_imm,7.29,0,72.86,FC,IN,CLT B9-10 Skin feel IMD,12
1935,2,sst_attribute_rank,CLT B9-10,Skin feel IMD,Sun protection,ft_peaking,3.57,0,78.27,FC,IN,CLT B9-10 Skin feel IMD,13
1936,2,sst_attribute_rank,CLT B9-10,Skin feel IMD,Sun protection,in_wet,1.79,0,89.79,FC,IN,CLT B9-10 Skin feel IMD,14
1937,2,sst_attribute_rank,CLT B9-10,Skin feel IMD,Sun protection,in_cooling,0.0,0,27.93,FC,IN,CLT B9-10 Skin feel IMD,15
1938,2,sst_attribute_rank,CLT B9-10,Skin feel IMD,Sun protection,in_drag_imm,7.86,0,79.73,FC,IN,CLT B9-10 Skin feel IMD,16
1939,2,sst_attribute_rank,CLT B9-10,Skin feel IMD,Sun protection,in_cooling_imm,0.0,0,19.29,FC,IN,CLT B9-10 Skin feel IMD,17
1940,2,sst_attribute_rank,CLT B9-10,Skin feel IMD,Sun protection,in_spreadability,35.93,0,95.64,FC,IN,CLT B9-10 Skin feel IMD,18
1941,8,sst_attribute_rank,CLT M1-2,APPEARANCE,Sun protection,transparency_rate,8.0,0,96.93,FC,IN,CLT M1-2 APPEARANCE,1
1942,8,sst_attribute_rank,CLT M1-2,APPEARANCE,Sun protection,product_b,63.0,0,255.0,FC,IN,CLT M1-2 APPEARANCE,2
1943,8,sst_attribute_rank,CLT M1-2,APPEARANCE,Sun protection,integrity_of_shape_rate,9.86,0,85.73,FC,IN,CLT M1-2 APPEARANCE,3
1944,8,sst_attribute_rank,CLT M1-2,APPEARANCE,Sun protection,lightness_of_color,1.0,0,17.0,FC,IN,CLT M1-2 APPEARANCE,4
1945,8,sst_attribute_rank,CLT M1-2,APPEARANCE,Sun protection,product_g,133.0,0,255.0,FC,IN,CLT M1-2 APPEARANCE,5
1946,8,sst_attribute_rank,CLT M1-2,APPEARANCE,Sun protection,integrity_of_shape_10s_rate,9.86,0,86.2,FC,IN,CLT M1-2 APPEARANCE,6
1947,8,sst_attribute_rank,CLT M1-2,APPEARANCE,Sun protection,size_of_particles,1.0,0,7.0,FC,IN,CLT M1-2 APPEARANCE,7
1948,8,sst_attribute_rank,CLT M1-2,APPEARANCE,Sun protection,ft_firmness,6.71,0,79.57,FC,IN,CLT M1-2 APPEARANCE,8
1949,8,sst_attribute_rank,CLT M1-2,APPEARANCE,Sun protection,gloss_rate,5.36,0,92.21,FC,IN,CLT M1-2 APPEARANCE,9
1950,8,sst_attribute_rank,CLT M1-2,APPEARANCE,Sun protection,product_r,143.0,0,255.0,FC,IN,CLT M1-2 APPEARANCE,10
1951,6,sst_attribute_rank,CLT B11-12,CLT Skin Feel 10min,Natural Product,in_thickness,11.71,0,75.67,FC,IN,CLT B11-12 CLT Skin Feel 10min,1
1952,6,sst_attribute_rank,CLT B11-12,CLT Skin Feel 10min,Natural Product,ft_firmness,6.71,0,79.57,FC,IN,CLT B11-12 CLT Skin Feel 10min,2
1953,6,sst_attribute_rank,CLT B11-12,CLT Skin Feel 10min,Natural Product,in_greasy,3.93,0,82.86,FC,IN,CLT B11-12 CLT Skin Feel 10min,3
1954,6,sst_attribute_rank,CLT B11-12,CLT Skin Feel 10min,Natural Product,in_sticky_5min,4.64,0,65.43,FC,IN,CLT B11-12 CLT Skin Feel 10min,4
1955,6,sst_attribute_rank,CLT B11-12,CLT Skin Feel 10min,Natural Product,in_oily_5min,0.71,0,73.57,FC,IN,CLT B11-12 CLT Skin Feel 10min,5
1956,6,sst_attribute_rank,CLT B11-12,CLT Skin Feel 10min,Natural Product,in_spreadability,35.93,0,95.64,FC,IN,CLT B11-12 CLT Skin Feel 10min,6
1957,6,sst_attribute_rank,CLT B11-12,CLT Skin Feel 10min,Natural Product,in_creamy,7.0,0,65.33,FC,IN,CLT B11-12 CLT Skin Feel 10min,7
1958,6,sst_attribute_rank,CLT B11-12,CLT Skin Feel 10min,Natural Product,oily_ft,0.0,0,92.07,FC,IN,CLT B11-12 CLT Skin Feel 10min,8
1959,6,sst_attribute_rank,CLT B11-12,CLT Skin Feel 10min,Natural Product,ft_sticky,4.93,0,74.43,FC,IN,CLT B11-12 CLT Skin Feel 10min,9
1960,6,sst_attribute_rank,CLT B11-12,CLT Skin Feel 10min,Natural Product,ft_stringiness,3.57,0,67.36,FC,IN,CLT B11-12 CLT Skin Feel 10min,10
1961,6,sst_attribute_rank,CLT B11-12,CLT Skin Feel 10min,Natural Product,in_drag_5min,9.5,0,71.4,FC,IN,CLT B11-12 CLT Skin Feel 10min,11
1962,6,sst_attribute_rank,CLT B11-12,CLT Skin Feel 10min,Natural Product,in_cooling,0.0,0,27.93,FC,IN,CLT B11-12 CLT Skin Feel 10min,12
1963,6,sst_attribute_rank,CLT B11-12,CLT Skin Feel 10min,Natural Product,in_absorption,24.29,0,115.0,FC,IN,CLT B11-12 CLT Skin Feel 10min,13
1964,6,sst_attribute_rank,CLT B11-12,CLT Skin Feel 10min,Natural Product,in_cooling_5min,0.0,0,5.36,FC,IN,CLT B11-12 CLT Skin Feel 10min,14
1965,6,sst_attribute_rank,CLT B11-12,CLT Skin Feel 10min,Natural Product,ft_peaking,3.57,0,78.27,FC,IN,CLT B11-12 CLT Skin Feel 10min,15
1966,6,sst_attribute_rank,CLT B11-12,CLT Skin Feel 10min,Natural Product,in_wet,1.79,0,89.79,FC,IN,CLT B11-12 CLT Skin Feel 10min,16
1967,6,sst_attribute_rank,CLT B11-12,CLT Skin Feel 10min,Natural Product,tightness_5min,16.57,0,73.53,FC,IN,CLT B11-12 CLT Skin Feel 10min,17
1968,6,sst_attribute_rank,CLT B11-12,CLT Skin Feel 10min,Natural Product,in_greasy_5min,1.71,0,72.36,FC,IN,CLT B11-12 CLT Skin Feel 10min,18
1969,7,sst_attribute_rank,CLT B17-18,Fragrance 10min,Natural Product,in_fragrance_imm,24.36,0,74.73,FC,IN,CLT B17-18 Fragrance 10min,1
1970,7,sst_attribute_rank,CLT B17-18,Fragrance 10min,Natural Product,in_fragrance_5min,15.43,0,64.07,FC,IN,CLT B17-18 Fragrance 10min,2
1971,7,sst_attribute_rank,CLT B17-18,Fragrance 10min,Natural Product,fr_Green,0.0,0,1.0,FC,IN,CLT B17-18 Fragrance 10min,3
1972,7,sst_attribute_rank,CLT B17-18,Fragrance 10min,Natural Product,fr_Musky,0.0,0,1.0,FC,IN,CLT B17-18 Fragrance 10min,4
1973,7,sst_attribute_rank,CLT B17-18,Fragrance 10min,Natural Product,fr_Aromatic_Herbeaous,0.0,0,1.0,FC,IN,CLT B17-18 Fragrance 10min,5
1974,7,sst_attribute_rank,CLT B17-18,Fragrance 10min,Natural Product,fr_Citrus,0.0,0,1.0,FC,IN,CLT B17-18 Fragrance 10min,6
1975,7,sst_attribute_rank,CLT B17-18,Fragrance 10min,Natural Product,fr_Floral,0.0,0,1.0,FC,IN,CLT B17-18 Fragrance 10min,7
1976,4,sst_attribute_rank,CLT B1-2,Skin Look IMD,Natural Product,in_gloss_5min,3.57,0,76.14,FC,IN,CLT B1-2 Skin Look IMD,1
1977,4,sst_attribute_rank,CLT B1-2,Skin Look IMD,Natural Product,in_gloss_imm,4.29,0,82.86,FC,IN,CLT B1-2 Skin Look IMD,2
1978,4,sst_attribute_rank,CLT B1-2,Skin Look IMD,Natural Product,patchy_residue_imm,4.29,0,39.07,FC,IN,CLT B1-2 Skin Look IMD,3
1979,4,sst_attribute_rank,CLT B1-2,Skin Look IMD,Natural Product,patchy_residue_in,7.86,0,79.6,FC,IN,CLT B1-2 Skin Look IMD,4
1980,4,sst_attribute_rank,CLT B1-2,Skin Look IMD,Natural Product,in_powderylook_5min,4.64,0,22.73,FC,IN,CLT B1-2 Skin Look IMD,5
1981,4,sst_attribute_rank,CLT B1-2,Skin Look IMD,Natural Product,in_invisibility_5min,4.93,0,50.67,FC,IN,CLT B1-2 Skin Look IMD,6
1982,4,sst_attribute_rank,CLT B1-2,Skin Look IMD,Natural Product,in_powderylook_imm,4.64,0,41.79,FC,IN,CLT B1-2 Skin Look IMD,7
1983,4,sst_attribute_rank,CLT B1-2,Skin Look IMD,Natural Product,in_coverage_imm,4.64,0,70.27,FC,IN,CLT B1-2 Skin Look IMD,8
1984,4,sst_attribute_rank,CLT B1-2,Skin Look IMD,Natural Product,in_invisibility_imm,5.43,0,51.33,FC,IN,CLT B1-2 Skin Look IMD,9
1985,4,sst_attribute_rank,CLT B1-2,Skin Look IMD,Natural Product,in_coverage_5min,4.64,0,67.47,FC,IN,CLT B1-2 Skin Look IMD,10
1986,4,sst_attribute_rank,CLT B1-2,Skin Look IMD,Natural Product,in_fairness_imm,4.33,0,50.21,FC,IN,CLT B1-2 Skin Look IMD,11
1987,4,sst_attribute_rank,CLT B1-2,Skin Look IMD,Natural Product,in_fairness_5min,4.33,0,43.21,FC,IN,CLT B1-2 Skin Look IMD,12
1988,4,sst_attribute_rank,CLT B1-2,Skin Look IMD,Natural Product,shimmer,0.0,0,58.8,FC,IN,CLT B1-2 Skin Look IMD,13
1989,3,sst_attribute_rank,CLT B13-14,CLT Fragrance IMD,Natural Product,in_fragrance_imm,24.36,0,74.73,FC,IN,CLT B13-14 CLT Fragrance IMD,1
1990,3,sst_attribute_rank,CLT B13-14,CLT Fragrance IMD,Natural Product,in_fragrance_5min,15.43,0,64.07,FC,IN,CLT B13-14 CLT Fragrance IMD,2
1991,3,sst_attribute_rank,CLT B13-14,CLT Fragrance IMD,Natural Product,fr_Green,0.0,0,1.0,FC,IN,CLT B13-14 CLT Fragrance IMD,3
1992,3,sst_attribute_rank,CLT B13-14,CLT Fragrance IMD,Natural Product,fr_Floral,0.0,0,1.0,FC,IN,CLT B13-14 CLT Fragrance IMD,4
1993,3,sst_attribute_rank,CLT B13-14,CLT Fragrance IMD,Natural Product,fr_Aromatic_Herbeaous,0.0,0,1.0,FC,IN,CLT B13-14 CLT Fragrance IMD,5
1994,3,sst_attribute_rank,CLT B13-14,CLT Fragrance IMD,Natural Product,fr_Musky,0.0,0,1.0,FC,IN,CLT B13-14 CLT Fragrance IMD,6
1995,3,sst_attribute_rank,CLT B13-14,CLT Fragrance IMD,Natural Product,fr_Amber,0.0,0,1.0,FC,IN,CLT B13-14 CLT Fragrance IMD,7
1996,3,sst_attribute_rank,CLT B13-14,CLT Fragrance IMD,Natural Product,fr_Citrus,0.0,0,1.0,FC,IN,CLT B13-14 CLT Fragrance IMD,8
1997,3,sst_attribute_rank,CLT B13-14,CLT Fragrance IMD,Natural Product,fr_Aldehydic,0.0,0,1.0,FC,IN,CLT B13-14 CLT Fragrance IMD,9
1998,3,sst_attribute_rank,CLT B13-14,CLT Fragrance IMD,Natural Product,fr_Powdery,0.0,0,1.0,FC,IN,CLT B13-14 CLT Fragrance IMD,10
1999,3,sst_attribute_rank,CLT B13-14,CLT Fragrance IMD,Natural Product,fr_Fruity,0.0,0,1.0,FC,IN,CLT B13-14 CLT Fragrance IMD,11
2000,3,sst_attribute_rank,CLT B13-14,CLT Fragrance IMD,Natural Product,fr_Watery_Marine,0.0,0,1.0,FC,IN,CLT B13-14 CLT Fragrance IMD,12
2001,3,sst_attribute_rank,CLT B13-14,CLT Fragrance IMD,Natural Product,fr_Gourmand,0.0,0,1.0,FC,IN,CLT B13-14 CLT Fragrance IMD,13
2002,3,sst_attribute_rank,CLT B13-14,CLT Fragrance IMD,Natural Product,fr_Woody,0.0,0,1.0,FC,IN,CLT B13-14 CLT Fragrance IMD,14
2003,2,sst_attribute_rank,CLT B9-10,Skin feel IMD,Natural Product,in_greasy,3.93,0,82.86,FC,IN,CLT B9-10 Skin feel IMD,1
2004,2,sst_attribute_rank,CLT B9-10,Skin feel IMD,Natural Product,in_thickness,11.71,0,75.67,FC,IN,CLT B9-10 Skin feel IMD,2
2005,2,sst_attribute_rank,CLT B9-10,Skin feel IMD,Natural Product,oily_ft,0.0,0,92.07,FC,IN,CLT B9-10 Skin feel IMD,3
2006,2,sst_attribute_rank,CLT B9-10,Skin feel IMD,Natural Product,softness_imm,7.29,0,72.86,FC,IN,CLT B9-10 Skin feel IMD,4
2007,2,sst_attribute_rank,CLT B9-10,Skin feel IMD,Natural Product,ft_peaking,3.57,0,78.27,FC,IN,CLT B9-10 Skin feel IMD,5
2008,2,sst_attribute_rank,CLT B9-10,Skin feel IMD,Natural Product,in_wet,1.79,0,89.79,FC,IN,CLT B9-10 Skin feel IMD,6
2009,2,sst_attribute_rank,CLT B9-10,Skin feel IMD,Natural Product,in_oily_imm,0.64,0,79.64,FC,IN,CLT B9-10 Skin feel IMD,7
2010,2,sst_attribute_rank,CLT B9-10,Skin feel IMD,Natural Product,ft_stringiness,3.57,0,67.36,FC,IN,CLT B9-10 Skin feel IMD,8
2011,2,sst_attribute_rank,CLT B9-10,Skin feel IMD,Natural Product,in_sticky_imm,4.29,0,73.21,FC,IN,CLT B9-10 Skin feel IMD,9
2012,2,sst_attribute_rank,CLT B9-10,Skin feel IMD,Natural Product,in_absorption,24.29,0,115.0,FC,IN,CLT B9-10 Skin feel IMD,10
2013,2,sst_attribute_rank,CLT B9-10,Skin feel IMD,Natural Product,in_drag_imm,7.86,0,79.73,FC,IN,CLT B9-10 Skin feel IMD,11
2014,2,sst_attribute_rank,CLT B9-10,Skin feel IMD,Natural Product,in_spreadability,35.93,0,95.64,FC,IN,CLT B9-10 Skin feel IMD,12
2015,2,sst_attribute_rank,CLT B9-10,Skin feel IMD,Natural Product,ft_sticky,4.93,0,74.43,FC,IN,CLT B9-10 Skin feel IMD,13
2016,2,sst_attribute_rank,CLT B9-10,Skin feel IMD,Natural Product,amount_of_residue,22.21,0,93.79,FC,IN,CLT B9-10 Skin feel IMD,14
2017,2,sst_attribute_rank,CLT B9-10,Skin feel IMD,Natural Product,in_cooling_imm,0.0,0,19.29,FC,IN,CLT B9-10 Skin feel IMD,15
2018,2,sst_attribute_rank,CLT B9-10,Skin feel IMD,Natural Product,in_creamy,7.0,0,65.33,FC,IN,CLT B9-10 Skin feel IMD,16
2019,2,sst_attribute_rank,CLT B9-10,Skin feel IMD,Natural Product,in_cooling,0.0,0,27.93,FC,IN,CLT B9-10 Skin feel IMD,17
2020,2,sst_attribute_rank,CLT B9-10,Skin feel IMD,Natural Product,in_greasy_imm,2.5,0,79.21,FC,IN,CLT B9-10 Skin feel IMD,18
2021,9,sst_attribute_rank,CLT B3-4,Skin Look 10min,Natural Product,in_gloss_5min,3.57,0,76.14,FC,IN,CLT B3-4 Skin Look 10min,1
2022,9,sst_attribute_rank,CLT B3-4,Skin Look 10min,Natural Product,patchy_residue_in,7.86,0,79.6,FC,IN,CLT B3-4 Skin Look 10min,2
2023,9,sst_attribute_rank,CLT B3-4,Skin Look 10min,Natural Product,in_coverage_imm,4.64,0,70.27,FC,IN,CLT B3-4 Skin Look 10min,3
2024,9,sst_attribute_rank,CLT B3-4,Skin Look 10min,Natural Product,patchy_residue_imm,4.29,0,39.07,FC,IN,CLT B3-4 Skin Look 10min,4
2025,9,sst_attribute_rank,CLT B3-4,Skin Look 10min,Natural Product,in_gloss_imm,4.29,0,82.86,FC,IN,CLT B3-4 Skin Look 10min,5
2026,9,sst_attribute_rank,CLT B3-4,Skin Look 10min,Natural Product,in_coverage_5min,4.64,0,67.47,FC,IN,CLT B3-4 Skin Look 10min,6
2027,9,sst_attribute_rank,CLT B3-4,Skin Look 10min,Natural Product,in_powderylook_imm,4.64,0,41.79,FC,IN,CLT B3-4 Skin Look 10min,7
2028,9,sst_attribute_rank,CLT B3-4,Skin Look 10min,Natural Product,in_invisibility_imm,5.43,0,51.33,FC,IN,CLT B3-4 Skin Look 10min,8
2029,9,sst_attribute_rank,CLT B3-4,Skin Look 10min,Natural Product,in_fairness_5min,4.33,0,43.21,FC,IN,CLT B3-4 Skin Look 10min,9
2030,9,sst_attribute_rank,CLT B3-4,Skin Look 10min,Natural Product,in_fairness_imm,4.33,0,50.21,FC,IN,CLT B3-4 Skin Look 10min,10
2031,9,sst_attribute_rank,CLT B3-4,Skin Look 10min,Natural Product,in_invisibility_5min,4.93,0,50.67,FC,IN,CLT B3-4 Skin Look 10min,11
2032,9,sst_attribute_rank,CLT B3-4,Skin Look 10min,Natural Product,in_powderylook_5min,4.64,0,22.73,FC,IN,CLT B3-4 Skin Look 10min,12
2033,9,sst_attribute_rank,CLT B3-4,Skin Look 10min,Natural Product,shimmer,0.0,0,58.8,FC,IN,CLT B3-4 Skin Look 10min,13
2034,8,sst_attribute_rank,CLT M1-2,APPEARANCE,Natural Product,product_b,63.0,0,255.0,FC,IN,CLT M1-2 APPEARANCE,1
2035,8,sst_attribute_rank,CLT M1-2,APPEARANCE,Natural Product,product_g,133.0,0,255.0,FC,IN,CLT M1-2 APPEARANCE,2
2036,8,sst_attribute_rank,CLT M1-2,APPEARANCE,Natural Product,gloss_rate,5.36,0,92.21,FC,IN,CLT M1-2 APPEARANCE,3
2037,8,sst_attribute_rank,CLT M1-2,APPEARANCE,Natural Product,integrity_of_shape_rate,9.86,0,85.73,FC,IN,CLT M1-2 APPEARANCE,4
2038,8,sst_attribute_rank,CLT M1-2,APPEARANCE,Natural Product,transparency_rate,8.0,0,96.93,FC,IN,CLT M1-2 APPEARANCE,5
2039,8,sst_attribute_rank,CLT M1-2,APPEARANCE,Natural Product,integrity_of_shape_10s_rate,9.86,0,86.2,FC,IN,CLT M1-2 APPEARANCE,6
2040,8,sst_attribute_rank,CLT M1-2,APPEARANCE,Natural Product,ft_firmness,6.71,0,79.57,FC,IN,CLT M1-2 APPEARANCE,7
2041,8,sst_attribute_rank,CLT M1-2,APPEARANCE,Natural Product,product_r,143.0,0,255.0,FC,IN,CLT M1-2 APPEARANCE,8
2042,8,sst_attribute_rank,CLT M1-2,APPEARANCE,Natural Product,lightness_of_color,1.0,0,17.0,FC,IN,CLT M1-2 APPEARANCE,9
2043,8,sst_attribute_rank,CLT M1-2,APPEARANCE,Natural Product,amount_of_particles,1.0,0,6.0,FC,IN,CLT M1-2 APPEARANCE,10
2044,8,sst_attribute_rank,CLT M1-2,APPEARANCE,Natural Product,size_of_particles,1.0,0,7.0,FC,IN,CLT M1-2 APPEARANCE,11
2045,8,sst_attribute_rank,CLT M1-2,APPEARANCE,Natural Product,pearlescence_rate,0.0,0,1.0,FC,IN,CLT M1-2 APPEARANCE,12
2046,10,sst_attribute_rank,CLT B15-16,CLT Fingertip,Natural Product,in_thickness,11.71,0,75.67,FC,IN,CLT B15-16 CLT Fingertip,1
2047,10,sst_attribute_rank,CLT B15-16,CLT Fingertip,Natural Product,in_greasy_imm,2.5,0,79.21,FC,IN,CLT B15-16 CLT Fingertip,2
2048,10,sst_attribute_rank,CLT B15-16,CLT Fingertip,Natural Product,in_greasy,3.93,0,82.86,FC,IN,CLT B15-16 CLT Fingertip,3
2049,10,sst_attribute_rank,CLT B15-16,CLT Fingertip,Natural Product,ft_firmness,6.71,0,79.57,FC,IN,CLT B15-16 CLT Fingertip,4
2050,10,sst_attribute_rank,CLT B15-16,CLT Fingertip,Natural Product,in_sticky_imm,4.29,0,73.21,FC,IN,CLT B15-16 CLT Fingertip,5
2051,10,sst_attribute_rank,CLT B15-16,CLT Fingertip,Natural Product,oily_ft,0.0,0,92.07,FC,IN,CLT B15-16 CLT Fingertip,6
2052,10,sst_attribute_rank,CLT B15-16,CLT Fingertip,Natural Product,in_oily,0.57,0,82.5,FC,IN,CLT B15-16 CLT Fingertip,7
2053,10,sst_attribute_rank,CLT B15-16,CLT Fingertip,Natural Product,ft_peaking,3.57,0,78.27,FC,IN,CLT B15-16 CLT Fingertip,8
2054,10,sst_attribute_rank,CLT B15-16,CLT Fingertip,Natural Product,ft_stringiness,3.57,0,67.36,FC,IN,CLT B15-16 CLT Fingertip,9
2055,10,sst_attribute_rank,CLT B15-16,CLT Fingertip,Natural Product,in_creamy,7.0,0,65.33,FC,IN,CLT B15-16 CLT Fingertip,10
2056,10,sst_attribute_rank,CLT B15-16,CLT Fingertip,Natural Product,in_spreadability,35.93,0,95.64,FC,IN,CLT B15-16 CLT Fingertip,11
2057,10,sst_attribute_rank,CLT B15-16,CLT Fingertip,Natural Product,in_drag_imm,7.86,0,79.73,FC,IN,CLT B15-16 CLT Fingertip,12
2058,10,sst_attribute_rank,CLT B15-16,CLT Fingertip,Natural Product,in_silky_imm,9.67,0,61.29,FC,IN,CLT B15-16 CLT Fingertip,13
2059,10,sst_attribute_rank,CLT B15-16,CLT Fingertip,Natural Product,in_powdery_imm,5.14,0,80.36,FC,IN,CLT B15-16 CLT Fingertip,14
2060,10,sst_attribute_rank,CLT B15-16,CLT Fingertip,Natural Product,consistency_rate,10.07,0,89.64,FC,IN,CLT B15-16 CLT Fingertip,15
2061,10,sst_attribute_rank,CLT B15-16,CLT Fingertip,Natural Product,ft_bounciness,1.14,0,39.64,FC,IN,CLT B15-16 CLT Fingertip,16
2062,10,sst_attribute_rank,CLT B15-16,CLT Fingertip,Natural Product,in_wet,1.79,0,89.79,FC,IN,CLT B15-16 CLT Fingertip,17
2063,10,sst_attribute_rank,CLT B15-16,CLT Fingertip,Natural Product,ft_sticky,4.93,0,74.43,FC,IN,CLT B15-16 CLT Fingertip,18
2064,10,sst_attribute_rank,CLT B15-16,CLT Fingertip,Natural Product,amount_of_residue,22.21,0,93.79,FC,IN,CLT B15-16 CLT Fingertip,19
2065,10,sst_attribute_rank,CLT B15-16,CLT Fingertip,Natural Product,in_oily_imm,0.64,0,79.64,FC,IN,CLT B15-16 CLT Fingertip,20
2066,5,sst_attribute_rank,CLT B5-6,Fragrance In Jar,Natural Product,in_fragrance_5min,15.43,0,64.07,FC,IN,CLT B5-6 Fragrance In Jar,1
2067,5,sst_attribute_rank,CLT B5-6,Fragrance In Jar,Natural Product,in_fragrance_imm,24.36,0,74.73,FC,IN,CLT B5-6 Fragrance In Jar,2
2068,5,sst_attribute_rank,CLT B5-6,Fragrance In Jar,Natural Product,fr_Floral,0.0,0,1.0,FC,IN,CLT B5-6 Fragrance In Jar,3
2069,5,sst_attribute_rank,CLT B5-6,Fragrance In Jar,Natural Product,fr_Musky,0.0,0,1.0,FC,IN,CLT B5-6 Fragrance In Jar,4
2070,5,sst_attribute_rank,CLT B5-6,Fragrance In Jar,Natural Product,fr_Citrus,0.0,0,1.0,FC,IN,CLT B5-6 Fragrance In Jar,5
2071,5,sst_attribute_rank,CLT B5-6,Fragrance In Jar,Natural Product,fr_Powdery,0.0,0,1.0,FC,IN,CLT B5-6 Fragrance In Jar,6
