country_code,category_code,record_type,attribute_group,brand,product_type,product_name,attribute,value
IN,FC,spider_attribute_score,appearance and texture,Garnier,Cream,IN620S_GARNIER Vitamin C Serum_IN620S,ft_peaking,16.8
IN,FC,spider_attribute_score,appearance and texture,Garnier,Cream,TH241W_GARNIER Bright Complete vitamin C water gel 936360 04_TH241W,gloss_rate,16.0
IN,FC,spider_attribute_score,appearance and texture,Garnier,Cream,TH241W_GARNIER Bright Complete vitamin C water gel 936360 04_TH241W,consistency_rate,7.0
IN,FC,spider_attribute_score,appearance and texture,Garnier,Cream,TH241W_GARNIER Bright Complete vitamin C water gel 936360 04_TH241W,ft_firmness,30.42857143
IN,FC,spider_attribute_score,appearance and texture,Garnier,Cream,TH241W_GARNIER Bright Complete vitamin C water gel 936360 04_TH241W,ft_stringiness,24.78571429
IN,FC,spider_attribute_score,appearance and texture,Garnier,Cream,TH241W_GARNIER Bright Complete vitamin C water gel 936360 04_TH241W,integrity_of_shape_rate,5.0
IN,FC,spider_attribute_score,appearance and texture,Garnier,Cream,TH241W_GARNIER Bright Complete vitamin C water gel 936360 04_TH241W,transparency_rate,5.0
IN,FC,spider_attribute_score,appearance and texture,Garnier,Cream,TH241W_GARNIER Bright Complete vitamin C water gel 936360 04_TH241W,ft_sticky,27.0
IN,FC,spider_attribute_score,appearance and texture,Garnier,Cream,TH241W_GARNIER Bright Complete vitamin C water gel 936360 04_TH241W,ft_peaking,29.28571429
IN,FC,spider_attribute_score,appearance and texture,Garnier,Cream,TH252S_GARNIER bright complete booster serum 2021_TH252S,gloss_rate,17.0
IN,FC,spider_attribute_score,appearance and texture,Garnier,Cream,TH252S_GARNIER bright complete booster serum 2021_TH252S,consistency_rate,2.0
IN,FC,spider_attribute_score,appearance and texture,Garnier,Cream,TH252S_GARNIER bright complete booster serum 2021_TH252S,ft_firmness,15.06666667
IN,FC,spider_attribute_score,appearance and texture,Garnier,Cream,TH252S_GARNIER bright complete booster serum 2021_TH252S,ft_stringiness,15.06666667
IN,FC,spider_attribute_score,appearance and texture,Garnier,Cream,TH252S_GARNIER bright complete booster serum 2021_TH252S,integrity_of_shape_rate,2.0
IN,FC,spider_attribute_score,appearance and texture,Garnier,Cream,TH252S_GARNIER bright complete booster serum 2021_TH252S,transparency_rate,5.0
IN,FC,spider_attribute_score,appearance and texture,Garnier,Cream,TH252S_GARNIER bright complete booster serum 2021_TH252S,ft_sticky,15.2
IN,FC,spider_attribute_score,appearance and texture,Garnier,Cream,TH252S_GARNIER bright complete booster serum 2021_TH252S,ft_peaking,15.2
IN,FC,spider_attribute_score,appearance and texture,Garnier,Cream,TH253S_GARNIER bright complete booster serum 2024_TH253S,gloss_rate,17.0
IN,FC,spider_attribute_score,appearance and texture,Garnier,Cream,TH253S_GARNIER bright complete booster serum 2024_TH253S,consistency_rate,2.0
IN,FC,spider_attribute_score,appearance and texture,Garnier,Cream,TH253S_GARNIER bright complete booster serum 2024_TH253S,ft_firmness,14.73333333
IN,FC,spider_attribute_score,appearance and texture,Garnier,Cream,TH253S_GARNIER bright complete booster serum 2024_TH253S,ft_stringiness,14.73333333
IN,FC,spider_attribute_score,appearance and texture,Garnier,Cream,TH253S_GARNIER bright complete booster serum 2024_TH253S,integrity_of_shape_rate,2.0
IN,FC,spider_attribute_score,appearance and texture,Garnier,Cream,TH253S_GARNIER bright complete booster serum 2024_TH253S,transparency_rate,5.0
IN,FC,spider_attribute_score,appearance and texture,Garnier,Cream,TH253S_GARNIER bright complete booster serum 2024_TH253S,ft_sticky,14.86666667
IN,FC,spider_attribute_score,appearance and texture,Garnier,Cream,TH253S_GARNIER bright complete booster serum 2024_TH253S,ft_peaking,14.73333333
IN,FC,spider_attribute_score,appearance and texture,Garnier,Cream,UK33W_GARNIER Hyaluronic Aloe Daily Nourishing Cream_UK33W,gloss_rate,17.0
IN,FC,spider_attribute_score,appearance and texture,Garnier,Cream,UK33W_GARNIER Hyaluronic Aloe Daily Nourishing Cream_UK33W,consistency_rate,7.0
IN,FC,spider_attribute_score,appearance and texture,Garnier,Cream,UK33W_GARNIER Hyaluronic Aloe Daily Nourishing Cream_UK33W,ft_firmness,38.28571429
IN,FC,spider_attribute_score,appearance and texture,Garnier,Cream,UK33W_GARNIER Hyaluronic Aloe Daily Nourishing Cream_UK33W,ft_stringiness,32.14285714
IN,FC,spider_attribute_score,appearance and texture,Garnier,Cream,UK33W_GARNIER Hyaluronic Aloe Daily Nourishing Cream_UK33W,integrity_of_shape_rate,6.0
IN,FC,spider_attribute_score,appearance and texture,Garnier,Cream,UK33W_GARNIER Hyaluronic Aloe Daily Nourishing Cream_UK33W,transparency_rate,6.0
IN,FC,spider_attribute_score,appearance and texture,Garnier,Cream,UK33W_GARNIER Hyaluronic Aloe Daily Nourishing Cream_UK33W,ft_sticky,32.5
IN,FC,spider_attribute_score,appearance and texture,Garnier,Cream,UK33W_GARNIER Hyaluronic Aloe Daily Nourishing Cream_UK33W,ft_peaking,40.28571429
IN,FC,spider_attribute_score,appearance and texture,Garnier,Cream,UK40W_GARNIER VC Daily UV Brightening Fluid SPF 50_UK40W,gloss_rate,18.0
IN,FC,spider_attribute_score,appearance and texture,Garnier,Cream,UK40W_GARNIER VC Daily UV Brightening Fluid SPF 50_UK40W,consistency_rate,3.0
IN,FC,spider_attribute_score,appearance and texture,Garnier,Cream,UK40W_GARNIER VC Daily UV Brightening Fluid SPF 50_UK40W,ft_firmness,25.57142857
IN,FC,spider_attribute_score,appearance and texture,Garnier,Cream,UK40W_GARNIER VC Daily UV Brightening Fluid SPF 50_UK40W,ft_stringiness,27.35714286
IN,FC,spider_attribute_score,appearance and texture,Garnier,Cream,UK40W_GARNIER VC Daily UV Brightening Fluid SPF 50_UK40W,integrity_of_shape_rate,3.0
IN,FC,spider_attribute_score,appearance and texture,Garnier,Cream,UK40W_GARNIER VC Daily UV Brightening Fluid SPF 50_UK40W,transparency_rate,10.0
IN,FC,spider_attribute_score,appearance and texture,Garnier,Cream,UK40W_GARNIER VC Daily UV Brightening Fluid SPF 50_UK40W,ft_sticky,33.14285714
IN,FC,spider_attribute_score,appearance and texture,Garnier,Cream,UK40W_GARNIER VC Daily UV Brightening Fluid SPF 50_UK40W,ft_peaking,19.85714286
IN,FC,spider_attribute_score,appearance and texture,Garnier,Cream,UK42W_GARNIER Niacinamide BHA Daily UV Fluid SPF50_UK42W,gloss_rate,18.0
IN,FC,spider_attribute_score,appearance and texture,Garnier,Cream,UK42W_GARNIER Niacinamide BHA Daily UV Fluid SPF50_UK42W,consistency_rate,3.0
IN,FC,spider_attribute_score,appearance and texture,Garnier,Cream,UK42W_GARNIER Niacinamide BHA Daily UV Fluid SPF50_UK42W,ft_firmness,14.85714286
IN,FC,spider_attribute_score,appearance and texture,Garnier,Cream,UK42W_GARNIER Niacinamide BHA Daily UV Fluid SPF50_UK42W,ft_stringiness,14.85714286
IN,FC,spider_attribute_score,appearance and texture,Garnier,Cream,UK42W_GARNIER Niacinamide BHA Daily UV Fluid SPF50_UK42W,integrity_of_shape_rate,2.0
IN,FC,spider_attribute_score,appearance and texture,Garnier,Cream,UK42W_GARNIER Niacinamide BHA Daily UV Fluid SPF50_UK42W,transparency_rate,10.0
IN,FC,spider_attribute_score,appearance and texture,Garnier,Cream,UK42W_GARNIER Niacinamide BHA Daily UV Fluid SPF50_UK42W,ft_sticky,15.5
IN,FC,spider_attribute_score,appearance and texture,Garnier,Cream,UK42W_GARNIER Niacinamide BHA Daily UV Fluid SPF50_UK42W,ft_peaking,14.85714286
IN,FC,spider_attribute_score,appearance and texture,Garnier,Lotion,IN676W_GARNIER vitamin C serum cream_HJ25_IN676W,gloss_rate,10.0
IN,FC,spider_attribute_score,appearance and texture,Garnier,Lotion,IN676W_GARNIER vitamin C serum cream_HJ25_IN676W,consistency_rate,5.0
IN,FC,spider_attribute_score,appearance and texture,Garnier,Lotion,IN676W_GARNIER vitamin C serum cream_HJ25_IN676W,ft_firmness,38.92857143
IN,FC,spider_attribute_score,appearance and texture,Garnier,Lotion,IN676W_GARNIER vitamin C serum cream_HJ25_IN676W,ft_stringiness,32.92857143
IN,FC,spider_attribute_score,appearance and texture,Garnier,Lotion,IN676W_GARNIER vitamin C serum cream_HJ25_IN676W,integrity_of_shape_rate,6.0
IN,FC,spider_attribute_score,appearance and texture,Garnier,Lotion,IN676W_GARNIER vitamin C serum cream_HJ25_IN676W,transparency_rate,11.0
IN,FC,spider_attribute_score,appearance and texture,Garnier,Lotion,IN676W_GARNIER vitamin C serum cream_HJ25_IN676W,ft_sticky,31.78571429
IN,FC,spider_attribute_score,appearance and texture,Garnier,Lotion,IN676W_GARNIER vitamin C serum cream_HJ25_IN676W,ft_peaking,43.85714286
IN,FC,spider_attribute_score,appearance and texture,Garnier,Lotion,IN723W_GARNIER Super UV Invisible Serum Sunscreen SPF50_IN723W,gloss_rate,18.0
IN,FC,spider_attribute_score,appearance and texture,Garnier,Lotion,IN723W_GARNIER Super UV Invisible Serum Sunscreen SPF50_IN723W,consistency_rate,3.0
IN,FC,spider_attribute_score,appearance and texture,Garnier,Lotion,IN723W_GARNIER Super UV Invisible Serum Sunscreen SPF50_IN723W,ft_firmness,18.0
IN,FC,spider_attribute_score,appearance and texture,Garnier,Lotion,IN723W_GARNIER Super UV Invisible Serum Sunscreen SPF50_IN723W,ft_stringiness,19.78571429
IN,FC,spider_attribute_score,appearance and texture,Garnier,Lotion,IN723W_GARNIER Super UV Invisible Serum Sunscreen SPF50_IN723W,integrity_of_shape_rate,2.0
IN,FC,spider_attribute_score,appearance and texture,Garnier,Lotion,IN723W_GARNIER Super UV Invisible Serum Sunscreen SPF50_IN723W,transparency_rate,10.0
IN,FC,spider_attribute_score,appearance and texture,Garnier,Lotion,IN723W_GARNIER Super UV Invisible Serum Sunscreen SPF50_IN723W,ft_sticky,22.78571429
IN,FC,spider_attribute_score,appearance and texture,Garnier,Lotion,IN723W_GARNIER Super UV Invisible Serum Sunscreen SPF50_IN723W,ft_peaking,15.64285714
IN,FC,spider_attribute_score,appearance and texture,Glad2Glow,Cream,ID253S_GLAD2GLOW double bright day cream_ID253S,gloss_rate,15.0
IN,FC,spider_attribute_score,appearance and texture,Glad2Glow,Cream,ID253S_GLAD2GLOW double bright day cream_ID253S,consistency_rate,7.0
IN,FC,spider_attribute_score,appearance and texture,Glad2Glow,Cream,ID253S_GLAD2GLOW double bright day cream_ID253S,ft_firmness,42.4
IN,FC,spider_attribute_score,appearance and texture,Glad2Glow,Cream,ID253S_GLAD2GLOW double bright day cream_ID253S,ft_stringiness,29.6
IN,FC,spider_attribute_score,appearance and texture,Glad2Glow,Cream,ID253S_GLAD2GLOW double bright day cream_ID253S,integrity_of_shape_rate,7.0
IN,FC,spider_attribute_score,appearance and texture,Glad2Glow,Cream,ID253S_GLAD2GLOW double bright day cream_ID253S,transparency_rate,11.0
IN,FC,spider_attribute_score,appearance and texture,Glad2Glow,Cream,ID253S_GLAD2GLOW double bright day cream_ID253S,ft_sticky,31.73333333333333
IN,FC,spider_attribute_score,appearance and texture,Glad2Glow,Cream,ID253S_GLAD2GLOW double bright day cream_ID253S,ft_peaking,36.33333333333334
IN,FC,spider_attribute_score,appearance and texture,Glad2Glow,Gel,ID235W_GLAD2GLOW Blueberry_ID235W,gloss_rate,16.0
IN,FC,spider_attribute_score,appearance and texture,Glad2Glow,Gel,ID235W_GLAD2GLOW Blueberry_ID235W,consistency_rate,6.0
IN,FC,spider_attribute_score,appearance and texture,Glad2Glow,Gel,ID235W_GLAD2GLOW Blueberry_ID235W,ft_firmness,25.92857143
IN,FC,spider_attribute_score,appearance and texture,Glad2Glow,Gel,ID235W_GLAD2GLOW Blueberry_ID235W,ft_stringiness,21.21428571
IN,FC,spider_attribute_score,appearance and texture,Glad2Glow,Gel,ID235W_GLAD2GLOW Blueberry_ID235W,integrity_of_shape_rate,6.0
IN,FC,spider_attribute_score,appearance and texture,Glad2Glow,Gel,ID235W_GLAD2GLOW Blueberry_ID235W,transparency_rate,5.0
IN,FC,spider_attribute_score,appearance and texture,Glad2Glow,Gel,ID235W_GLAD2GLOW Blueberry_ID235W,ft_sticky,22.57142857
IN,FC,spider_attribute_score,appearance and texture,Glad2Glow,Gel,ID235W_GLAD2GLOW Blueberry_ID235W,ft_peaking,26.07142857
IN,FC,spider_attribute_score,appearance and texture,Glad2Glow,Gel,ID237W_GLAD2GLOW Pomegranate Moisturizer_ID237W,gloss_rate,16.0
IN,FC,spider_attribute_score,appearance and texture,Glad2Glow,Gel,ID237W_GLAD2GLOW Pomegranate Moisturizer_ID237W,consistency_rate,7.0
IN,FC,spider_attribute_score,appearance and texture,Glad2Glow,Gel,ID237W_GLAD2GLOW Pomegranate Moisturizer_ID237W,ft_firmness,27.57142857
IN,FC,spider_attribute_score,appearance and texture,Glad2Glow,Gel,ID237W_GLAD2GLOW Pomegranate Moisturizer_ID237W,ft_stringiness,22.57142857
IN,FC,spider_attribute_score,appearance and texture,Glad2Glow,Gel,ID237W_GLAD2GLOW Pomegranate Moisturizer_ID237W,integrity_of_shape_rate,6.0
IN,FC,spider_attribute_score,appearance and texture,Glad2Glow,Gel,ID237W_GLAD2GLOW Pomegranate Moisturizer_ID237W,transparency_rate,5.0
IN,FC,spider_attribute_score,appearance and texture,Glad2Glow,Gel,ID237W_GLAD2GLOW Pomegranate Moisturizer_ID237W,ft_sticky,23.85714286
IN,FC,spider_attribute_score,appearance and texture,Glad2Glow,Gel,ID237W_GLAD2GLOW Pomegranate Moisturizer_ID237W,ft_peaking,26.35714286
IN,FC,spider_attribute_score,appearance and texture,Glossier,Cream,US231W_GLOSSIER invisible shield daily sunscreen SPF 35_US231W,gloss_rate,12.0
IN,FC,spider_attribute_score,appearance and texture,Glossier,Cream,US231W_GLOSSIER invisible shield daily sunscreen SPF 35_US231W,consistency_rate,6.0
IN,FC,spider_attribute_score,appearance and texture,Glossier,Cream,US231W_GLOSSIER invisible shield daily sunscreen SPF 35_US231W,ft_firmness,26.35714286
IN,FC,spider_attribute_score,appearance and texture,Glossier,Cream,US231W_GLOSSIER invisible shield daily sunscreen SPF 35_US231W,ft_stringiness,22.0
IN,FC,spider_attribute_score,appearance and texture,Glossier,Cream,US231W_GLOSSIER invisible shield daily sunscreen SPF 35_US231W,integrity_of_shape_rate,5.0
IN,FC,spider_attribute_score,appearance and texture,Glossier,Cream,US231W_GLOSSIER invisible shield daily sunscreen SPF 35_US231W,transparency_rate,5.0
IN,FC,spider_attribute_score,appearance and texture,Glossier,Cream,US231W_GLOSSIER invisible shield daily sunscreen SPF 35_US231W,ft_sticky,24.21428571
IN,FC,spider_attribute_score,appearance and texture,Glossier,Cream,US231W_GLOSSIER invisible shield daily sunscreen SPF 35_US231W,ft_peaking,25.28571429
IN,FC,spider_attribute_score,appearance and texture,Glow,Cream,IN693S_G35_IN693S,gloss_rate,15.0
IN,FC,spider_attribute_score,appearance and texture,Glow,Cream,IN693S_G35_IN693S,consistency_rate,6.0
IN,FC,spider_attribute_score,appearance and texture,Glow,Cream,IN693S_G35_IN693S,ft_firmness,38.86666667
IN,FC,spider_attribute_score,appearance and texture,Glow,Cream,IN693S_G35_IN693S,ft_stringiness,35.33333333
IN,FC,spider_attribute_score,appearance and texture,Glow,Cream,IN693S_G35_IN693S,integrity_of_shape_rate,6.0
IN,FC,spider_attribute_score,appearance and texture,Glow,Cream,IN693S_G35_IN693S,transparency_rate,11.0
IN,FC,spider_attribute_score,appearance and texture,Glow,Cream,IN693S_G35_IN693S,ft_sticky,31.8
IN,FC,spider_attribute_score,appearance and texture,Glow,Cream,IN693S_G35_IN693S,ft_peaking,36.86666667
IN,FC,spider_attribute_score,appearance and texture,Glow,Cream,IN694S_7LPG35_IN694S,gloss_rate,9.0
IN,FC,spider_attribute_score,appearance and texture,Glow,Cream,IN694S_7LPG35_IN694S,consistency_rate,6.0
IN,FC,spider_attribute_score,appearance and texture,Glow,Cream,IN694S_7LPG35_IN694S,ft_firmness,43.13333333
IN,FC,spider_attribute_score,appearance and texture,Glow,Cream,IN694S_7LPG35_IN694S,ft_stringiness,33.66666667
IN,FC,spider_attribute_score,appearance and texture,Glow,Cream,IN694S_7LPG35_IN694S,integrity_of_shape_rate,6.0
IN,FC,spider_attribute_score,appearance and texture,Glow,Cream,IN694S_7LPG35_IN694S,transparency_rate,11.0
IN,FC,spider_attribute_score,appearance and texture,Glow,Cream,IN694S_7LPG35_IN694S,ft_sticky,33.6
IN,FC,spider_attribute_score,appearance and texture,Glow,Cream,IN694S_7LPG35_IN694S,ft_peaking,41.33333333
IN,FC,spider_attribute_score,appearance and texture,Glow,Cream,IN695S_7BG35_IN695S,gloss_rate,9.0
IN,FC,spider_attribute_score,appearance and texture,Glow,Cream,IN695S_7BG35_IN695S,consistency_rate,6.0
IN,FC,spider_attribute_score,appearance and texture,Glow,Cream,IN695S_7BG35_IN695S,ft_firmness,43.53333333
IN,FC,spider_attribute_score,appearance and texture,Glow,Cream,IN695S_7BG35_IN695S,ft_stringiness,34.46666667
IN,FC,spider_attribute_score,appearance and texture,Glow,Cream,IN695S_7BG35_IN695S,integrity_of_shape_rate,7.0
IN,FC,spider_attribute_score,appearance and texture,Glow,Cream,IN695S_7BG35_IN695S,transparency_rate,11.0
IN,FC,spider_attribute_score,appearance and texture,Glow,Cream,IN695S_7BG35_IN695S,ft_sticky,33.46666667
IN,FC,spider_attribute_score,appearance and texture,Glow,Cream,IN695S_7BG35_IN695S,ft_peaking,43.8
IN,FC,spider_attribute_score,appearance and texture,Glow,Cream,IN696S_GAL L63 (SA14)_IN696S,gloss_rate,9.0
IN,FC,spider_attribute_score,appearance and texture,Glow,Cream,IN696S_GAL L63 (SA14)_IN696S,consistency_rate,6.0
IN,FC,spider_attribute_score,appearance and texture,Glow,Cream,IN696S_GAL L63 (SA14)_IN696S,ft_firmness,48.21428571
IN,FC,spider_attribute_score,appearance and texture,Glow,Cream,IN696S_GAL L63 (SA14)_IN696S,ft_stringiness,32.0
IN,FC,spider_attribute_score,appearance and texture,Glow,Cream,IN696S_GAL L63 (SA14)_IN696S,integrity_of_shape_rate,7.0
IN,FC,spider_attribute_score,appearance and texture,Glow,Cream,IN696S_GAL L63 (SA14)_IN696S,transparency_rate,11.0
IN,FC,spider_attribute_score,appearance and texture,Glow,Cream,IN696S_GAL L63 (SA14)_IN696S,ft_sticky,32.0
IN,FC,spider_attribute_score,appearance and texture,Glow,Cream,IN696S_GAL L63 (SA14)_IN696S,ft_peaking,44.92857143
IN,FC,spider_attribute_score,appearance and texture,Glow,Cream,IN697S_GAL giselle emollience (BZ73)_IN697S,gloss_rate,9.0
IN,FC,spider_attribute_score,appearance and texture,Glow,Cream,IN697S_GAL giselle emollience (BZ73)_IN697S,consistency_rate,6.0
IN,FC,spider_attribute_score,appearance and texture,Glow,Cream,IN697S_GAL giselle emollience (BZ73)_IN697S,ft_firmness,46.5
IN,FC,spider_attribute_score,appearance and texture,Glow,Cream,IN697S_GAL giselle emollience (BZ73)_IN697S,ft_stringiness,30.21428571
IN,FC,spider_attribute_score,appearance and texture,Glow,Cream,IN697S_GAL giselle emollience (BZ73)_IN697S,integrity_of_shape_rate,7.0
IN,FC,spider_attribute_score,appearance and texture,Glow,Cream,IN697S_GAL giselle emollience (BZ73)_IN697S,transparency_rate,11.0
IN,FC,spider_attribute_score,appearance and texture,Glow,Cream,IN697S_GAL giselle emollience (BZ73)_IN697S,ft_sticky,30.35714286
IN,FC,spider_attribute_score,appearance and texture,Glow,Cream,IN697S_GAL giselle emollience (BZ73)_IN697S,ft_peaking,42.5
IN,FC,spider_attribute_score,appearance and texture,Glow,Cream,IN698S_GAL AT14 (SP89)_IN698S,gloss_rate,9.0
IN,FC,spider_attribute_score,appearance and texture,Glow,Cream,IN698S_GAL AT14 (SP89)_IN698S,consistency_rate,6.0
IN,FC,spider_attribute_score,appearance and texture,Glow,Cream,IN698S_GAL AT14 (SP89)_IN698S,ft_firmness,46.35714286
IN,FC,spider_attribute_score,appearance and texture,Glow,Cream,IN698S_GAL AT14 (SP89)_IN698S,ft_stringiness,31.5
IN,FC,spider_attribute_score,appearance and texture,Glow,Cream,IN698S_GAL AT14 (SP89)_IN698S,integrity_of_shape_rate,7.0
IN,FC,spider_attribute_score,appearance and texture,Glow,Cream,IN698S_GAL AT14 (SP89)_IN698S,transparency_rate,11.0
IN,FC,spider_attribute_score,appearance and texture,Glow,Cream,IN698S_GAL AT14 (SP89)_IN698S,ft_sticky,31.0
